Dept,Course,Title,Author,New,Used,
NUIP,3420,(eBook) Understanding Pathophysiology - E-Book,HUETHER,$44.10 ,$0.00 ,
NUIP,4430,MUNRO'S STATISTICAL METHODS FOR HEALTH CARE RESEARCHPLICHTA,,$66.15 ,$64.18 ,
NUIP,4610,LEADERSHIP ROLES MANAGEMENT FUNCTIONS IN NURSINGHUSTON,,$86.99 ,$64.93 ,
NUIP,4610,(eBook) Leadership Roles and Management Functions in NursingHUSTON,,$69.32 ,$0.00 ,
NURS,1010,"WAIT, WHAT?: AND LIFE'S OTHER ESSENTIAL QUESTIONSRYAN",,$19.99 ,$14.99 ,
NURS,1010,I'M JUDGING YOU,AJAYI,$17.00 ,$12.75 ,
PAVS,4500,HOW TO STUDY PUBLIC LIFE,GEHL,$37.00 ,$26.25 ,
PAVS,4500,RIGHT TO THE CITY,MITCHELL,$35.00 ,$26.12 ,
PAVS,4500,SAVING CENTRAL PARK,ROGERS,$30.00 ,$22.50 ,
PAVS,4500,PARK AND THE PEOPLE,ROSENZWEIG,$26.95 ,$20.20 ,
PAVS,4500,CENTRAL PARK,MILLER,$50.00 ,$37.50 ,
PAVS,4500,SURVIVAL IN AUSCHWITZ W/NEW AFTERWORD,LEVI,$16.00 ,$7.97 ,
PAVS,4500,MEN IN SUN & OTHER PALESTINIAN STORIES,KANAFANI,$14.95 ,$11.16 ,
PAVS,4500,CITY OF THORNS,RAWLENCE,$18.00 ,$13.50 ,
PAVS,4500,THE REFUGEES,NGUYEN,$25.00 ,$18.75 ,
PAVS,4500,AFTER THE LAST SKY,SAID,$33.00 ,$24.74 ,
PAVS,4500,EMIGRANTS,SEBALD,$16.95 ,$8.43 ,
PAVS,4500,SURVIVING THE SLAUGHTER,UMUTESI,$24.95 ,$18.63 ,
PAVS,4500,BORDER VIGILS,HARDING,$16.95 ,$8.42 ,
PAVS,4500,SIGNS PRECEDEING THE END OF THE WORLD,HERRERA,$11.79 ,$9.76 ,
PAVS,4500,EXIT WEST,HAMID,$8.15 ,$7.88 ,
PAVS,4500,BADDAWI,ABDELRAZAQ,$19.99 ,$13.99 ,
PAVS,4500,RETABLOS,SOLIS,$15.95 ,$11.95 ,
PAVS,4500,UNACCOMPANIED,ZAMORA,$16.00 ,$7.97 ,
PAVS,4500,THESE ARE THE NAMES,WIERINGA,$24.99 ,$18.75 ,
PAVS,4500,LINE BECOMES A RIVER,CANTU,$17.00 ,$9.00 ,
PAVS,4500,ON EARTH WE'RE BRIEFLY GORGEOUS,VUONG,$28.00 ,$21.00 ,
PAVS,4500,(eBook) Men in the Sun and Other Palestinian Stories,KANAFANI,$15.95 ,$0.00 ,
PAVS,4500,(eBook) The Emigrants,SEBALD,$16.95 ,$0.00 ,
PAVS,4500,WE NEED NEW NAMES,BULAWAYO,$9.98 ,$7.46 ,
PAVS,4500,CULTURAL NATURE OF HUMAN DEVELOPMENT,ROGOFF,$31.95 ,$23.85 ,
PAVS,4500,ARE WE SMART ENOUGH TO KNOW HOW SMART ANIMALS ARE?DE WAAL,,$16.95 ,$12.72 ,
PAVS,4500,SCIENTIST IN THE CRIB,GOPNIK,$14.99 ,$7.46 ,
PAVS,4500,(eBook) The Scientist In The Crib,GOPNIK,$14.99 ,$0.00 ,
PAVS,4500,BRAVE NEW WORLD P.S. ED,HUXLEY,$10.50 ,$7.95 ,
PAVS,4500,"THREE GENERATIONS, NO IMBECILES",LOMBARDO,$28.00 ,$20.90 ,
PAVS,4500,HITLER'S AMERICAN MODEL,WHITMAN,$14.95 ,$7.45 ,
PAVS,4500,CHEMISTRY IN CONTEXT,AMERICAN CHEMICAL SOCIETYRequired,$197.35 ,$166.93 ,
PAVS,4500,"SICKER, FATTER, POORER",TRASANDE,$22.00 ,$16.50 ,
PAVS,4500,(eBook) Chemistry in Context,AMERICAN CHEMICAL SOCIETYOptional,$57.49 ,$0.00 ,
PERS,1010,**INTRODUCTION TO PERSIAN (REV 4TH ED),THACKSTON,$50.00 ,$37.50 ,
PERS,1010,PERSIAN IN USE,SEDIGHI,$85.00 ,$63.75 ,
PERS,1010,**NEW COMBINED PERSIAN-ENGLISH DICTIONARY,ARYANPUR-KASHANIOptional,$39.95 ,$29.96 ,
PERS,2010,**PERSIAN HERE AND NOW BOOK II,FAROKHFAL,$90.00 ,$67.50 ,
PERS,2010,**PERSIAN HERE AND NOW BOOK II (COLOR),FAROKHFAL,$92.13 ,$69.97 ,
,,Page 47 of 79,,,,
Dept,Course,Title,Author,New,Used,
PHIL,1000,MEDITATIONS ON FIRST PHILOSOPHY (TRANS: CRESS )DESCARTES,,$10.00 ,$7.46 ,
PHIL,1000,"ENQUIRY CONCERNING HUMAN UNDERSTANDING W/LETTER, ETCHUME",,$9.00 ,$6.72 ,
PHIL,1000,ON LIBERTY,MILL,$8.00 ,$5.97 ,
PHIL,1000,FIVE DIALOGUES (TRANS: GRUBE ),PLATO,$9.50 ,$7.09 ,
PHIL,1000,WHAT DOES IT ALL MEAN?,NAGEL,$22.95 ,$17.13 ,
PHIL,1000,FREE WILL AND DETERMINISM,WILLIAMS,$10.50 ,$7.90 ,
PHIL,1410,INTRODUCTION TO LOGIC,COPI,$172.89 ,$145.95 ,
PHIL,1510,MEDITATIONS ON FIRST PHILOSOPHY,DESCARTES,$11.95 ,$5.94 ,
PHIL,1510,PATH TO SUFISM,AL-GHAZALI,$12.95 ,$9.67 ,
PHIL,1510,PHAEDRUS (ED. KEATS),PLATO,$10.95 ,$5.45 ,
PHIL,1510,CONFESSIONS,AUGUSTINE,$11.00 ,$7.70 ,
PHIL,1510,INTERIOR CASTLE,ST. TERESA,$5.00 ,$2.49 ,
PHIL,1750,**WHAT'S IT ALL ABOUT?,BAGGINI,$10.75 ,$9.66 ,
PHIL,1750,MEANING OF LIFE,KLEMKE,$37.95 ,$29.83 ,
PHIL,1750,(eBook) The Meaning of Life,KLEMKE,$19.98 ,$0.00 ,
PHIL,1750,**PHIL 1750 FALL 2019 COURSE PACKET: MEANING OF LIFEFOTT,,$45.60 ,$0.00 ,
PHIL,2110,PHILOSOPHY IN THE MIDDLE AGES,HYMAN,$50.00 ,$37.31 ,
PHIL,2110,INTRODUCTORY READINGS IN ANCIENT GREEK & ROMAN PHILOSOPHYREEVE,,$53.00 ,$39.75 ,
PHIL,2110,(eBook) Philosophy in the Middle Ages,HYMAN,$26.19 ,$0.00 ,
PHIL,2110,NEW HISTORY OF WESTERN PHILOSOPHY,KENNY,$29.95 ,$22.36 ,
PHIL,2110,PHAEDRUS (ED. KEATS),PLATO,$10.95 ,$5.45 ,
PHIL,2110,(eBook) Introductory Readings in Ancient Greek and Roman PhilosophyREEVE,,$27.57 ,$0.00 ,
PHIL,2450,STRUCTURE OF SCIENTIFIC REVOLUTION 50TH ANNIV EDKUHN,,$15.00 ,$8.96 ,
PHIL,2450,THEORY AND REALITY,GODFREY-SMITH,$29.00 ,$21.75 ,
PHIL,2500,PERSONAL IDENTITY,PERRY,$34.95 ,$26.09 ,
PHIL,2500,MINDWARE,CLARK,$54.95 ,$41.01 ,
PHIL,2500,(eBook) Mindware,CLARK,$27.48 ,$0.00 ,
PHIL,2500,CLIMATE ETHICS,GARDINER,$42.95 ,$32.06 ,
PHIL,2500,REASON IN A DARK TIME,JAMIESON,$24.95 ,$18.70 ,
PHIL,2500,PROSPERITY WITHOUT GROWTH,JACKSON,$23.95 ,$17.95 ,
PHIL,2500,HOW MUCH IS ENOUGH?,SKIDELSKY,$24.00 ,$11.94 ,
PHIL,2500,FELLOW CREATURES,KORSGAARD,$19.59 ,$14.70 ,
PHIL,2500,DEATH AND THE AFTERLIFE,SCHEFFLER,$19.95 ,$14.95 ,
PHIL,2500,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
PHIL,2660,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
PHIL,3120,NEW ARISTOTLE READER,ACKRILL,$39.95 ,$29.97 ,
PHIL,3120,(eBook) A New Aristotle Reader,ACKRILL,$37.29 ,$0.00 ,
PHIL,3150,EARLY MODERN PHILOSOPHY,ALLHOFF,$53.00 ,$39.55 ,
PHIL,3150,WOMEN PHILOSOPHERS OF THE EARLY MODERN PERIODATHERTON,,$13.50 ,$10.07 ,
PHIL,3150,REVOLUTIONIZING THE SCIENCES,DEAR,$27.95 ,$20.95 ,
PHIL,3310,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
PHIL,3330,PERSONAL IDENTITY,PERRY,$34.95 ,$26.09 ,
PHIL,3330,NATURE OF MIND,ROSENTHAL,$97.95 ,$73.10 ,
PHIL,3500,WESLEYAN ANTHOLOGY OF SCIENCE FICTION,EVANS,$41.95 ,$31.31 ,
PHIL,3500,BEST OF THE BEST,DOZOIS,$26.99 ,$20.15 ,
PHIL,3500,(eBook) The Best of the Best,DOZOIS,$13.99 ,$0.00 ,
PHIL,3500,JUSTICE AS FAIRNESS,RAWLS,$33.00 ,$24.75 ,
PHIL,3500,FROM #BLACK LIVES MATTER TO BLACK LIBERATIONTAYLOR,,$13.97 ,$13.30 ,
PHIL,3500,PUBLIC AND ITS PROBLEMS,DEWEY,$19.95 ,$14.90 ,
PHIL,3500,PRIVATE GOVERNMENT,ANDERSON,$19.95 ,$14.95 ,
PHIL,3500,(eBook) The Public and Its Problems,DEWEY,$18.66 ,$0.00 ,
PHIL,3500,CAUSATION AND EXPLANATION,PSILLOS,$27.95 ,$20.95 ,
PHIL,3500,NATURE'S METAPHYSICS,BIRD,$42.95 ,$32.50 ,
PHIL,7500,READING ON LAWS OF NATURE,CARROLL,$29.95 ,$22.46 ,
PHIL,7710,SELF-CONSTITUTION,KORSGAARD,$35.95 ,$26.84 ,
,,Page 48 of 79,,,,
Dept,Course,Title,,ISBN,New,Used
PHIL,7710,LIFE AND ACTION,,0-674-06398-8,$25.00 ,$17.25 
PHIL,7710,ETHICS IN THE CONFLICTS OF MODERNITY,,978-1-107-17645-4,$54.99 ,$38.99 
PHIL,7710,LANGUAGE ANIMAL,,978-0-674-66020-5,$35.00 ,$26.25 
PHIL,7710,**SOVEREIGNTY OF GOD,,978-0-415-25399-4,$20.95 ,$15.70 
PHIL,7770,THEORY OF JUSTICE,,978-0-674-00078-0,$39.00 ,$29.10 
PHIL,7770,LAW OF PEOPLES,,0-674-00542-2,$29.00 ,$22.39 
PHIL,7770,POLITICAL LIBERALISM EXPD ED,,978-0-231-13089-9,$26.95 ,$20.25 
PHS,3130,INTRODUCTION TO HEALTH RESEARCH METHODS,,1-284-09438-3,$93.95 ,$70.12 
PHS,3130,(eBook) Introduction to Health Research Methods,,978-1-284-09439-8,$46.98 ,$0.00 
PHS,3620,MAKING HEALTHY PLACES,,1-59726-727-9,$45.00 ,$33.58 
PHS,3825,GLOBAL HEALTH 101,,1-284-16354-7,$88.95 ,$44.21 
PHS,5015,QUALITATIVE METHODS FOR HEALTH RESEARCH,,1-4739-9711-9,$51.00 ,$38.25 
PHS,7052,BETTER,,0-312-42765-4,$17.00 ,$8.46 
PHS,7052,FIVE DAYS AT MEMORIAL,,0-307-71897-2,$18.00 ,$13.64 
PHS,7052,AMERICAN SICKNESS,,978-0-14-311085-9,$18.00 ,$13.50 
PHS,7170,**LITTLE SAS BOOK: A PRIMER,,1-61290-343-6,$54.95 ,$41.20 
PHS,7170,(eBook) The Little SAS Book,,978-1-62959-013-4,$34.39 ,$0.00 
PHS,7610,**CUSTOM HEALTH PROMOTION & HEALTH BEHAVIORRICHARDSON,,978-1-284-00686-5,$71.76 ,$53.85 
PHYS,1010,**STAND ALONE MASTERING CONCEPTUAL PHYSICS W/ ETEXTHEWITT,,0-321-94058-X,$124.01 ,$105.41 
PHYS,1010,**LL CONCEPTUAL PHYSICS W/ MASTERING ACCESS & ETEXTHEWITT,,0-321-93578-0,$162.18 ,$137.85 
PHYS,1010,**CONCEPTUAL PHYSICS W/ MASTERING ACCESS & ETEXTHEWITT,,0-321-90860-0,$222.65 ,$159.91 
PHYS,1050,**ICLICKER2 STUDENT REMOTE REV,,978-1-4986-0304-1,$55.99 ,$42.00 
PHYS,1050,**INCLUSIVE ACCESS: HOW THINGS WORK W/WILEYPLUSBLOOMFIELD,,978-1-119-65913-6,$79.00 ,$67.15 
PHYS,1425,SSM VOL 2&3 - PHYSICS FOR SCI & ENGR W/MOD PHYSICSGIANCOLI,,0-13-227325-X,$67.20 ,$47.01 
PHYS,1425,**MASTERING PHYSICS STAND ALONE W/ ETEXT,,0-321-63651-1,$129.40 ,$109.99 
PHYS,1425,**GIANCOLI 4/E FULL TEXT + MASTERINGPHYSICS,,0-13-613922-1,$294.11 ,$244.50 
PHYS,1425,*GIANCOLI 4/E LOOSELEAF + MASTERINGPHYSICS GIANCOLI,,0-321-71259-5,$217.64 ,$198.72 
PHYS,1425,SCHAUM'S OUTLINES: APPLIED PHYSICS,,0-07-161157-6,$30.00 ,$17.91 
PHYS,1425,(eBook) Mastering Physics with E-book Student Access Kit for Physics for ScientiGIANCOLI,,978-1-64363-046-5,$129.40 ,$0.00 
PHYS,1425,"(eBook) Schaum's Outline of Applied Physics, 4ed",,978-0-07-170239-3,$25.61 ,$0.00 
PHYS,1429,**PHYS 1429 LAB VOUCHER (FALL 2019): GENERAL PHYSICS WORKSHOP IBYCHKOV,,,$27.50 ,$0.00 
PHYS,1710,*PHYSICS FOR SCI & ENGR VOL 1 W/MASTERING PHYSICSGIANCOLI,,0-13-613923-X,$199.99 ,$169.99 
PHYS,1710,**MASTERING PHYSICS STAND ALONE W/ ETEXT,,0-321-63651-1,$129.40 ,$109.99 
PHYS,1710,(eBook) Mastering Physics with E-book Student Access Kit for Physics for ScientiGIANCOLI,,978-1-64363-046-5,$129.40 ,$0.00 
PHYS,2010,*LL-PHYSICS W/ACCESS CODE,,0-13-403261-6,$177.25 ,$106.85 
PHYS,2010,*PHYSICS & MASTERING PHYSICS,W/,0-321-99376-4,$243.31 ,$154.70 
PHYS,2010,(eBook) MasteringPhysics with Pearson eText -- Standalone Access Card -- for PhyWALKER,,978-1-64363-571-2,$129.40 ,$0.00 
PHYS,2010,*MASTERING PHYSICS W/ETEXT ACCESS CODE,,0-13-401984-9,$120.81 ,$99.12 
PHYS,2010,*LL-PHYSICS W/ACCESS CODE,,0-13-403261-6,$177.25 ,$106.85 
PHYS,2010,*PHYSICS & MASTERING PHYSICS,W/,0-321-99376-4,$243.31 ,$154.70 
PHYS,2010,(eBook) MasteringPhysics with Pearson eText -- Standalone Access Card -- for PhyWALKER,,978-1-64363-571-2,$129.40 ,$0.00 
PHYS,2010,*MASTERING PHYSICS W/ETEXT ACCESS CODE,,0-13-401984-9,$120.81 ,$99.12 
PHYS,2010,*LL-PHYSICS W/ACCESS CODE,,0-13-403261-6,$177.25 ,$106.85 
PHYS,2010,*PHYSICS & MASTERING PHYSICS,W/,0-321-99376-4,$243.31 ,$154.70 
PHYS,2010,(eBook) MasteringPhysics with Pearson eText -- Standalone Access Card -- for PhyWALKER,,978-1-64363-571-2,$129.40 ,$0.00 
PHYS,2030,PHYS 2030 LAB VOUCHER (FALL 2019): BASIC PHYSSICS LABYOON & BYCHKOV,,,$27.50 ,$20.65 
PHYS,2415,**INCLUSIVE ACCESS: PHYSICS W/MASTERINGPHYSICSGIANCOLI,,978-0-13-660293-4,$119.99 ,$101.99 
PHYS,2415,**MASTERING PHYSICS STAND ALONE W/ ETEXT,,0-321-63651-1,$129.40 ,$109.99 
PHYS,2415,**GIANCOLI 4/E FULL TEXT + MASTERINGPHYSICS,,0-13-613922-1,$294.11 ,$244.50 
PHYS,2415,*GIANCOLI 4/E LOOSELEAF + MASTERINGPHYSICS GIANCOLI,,0-321-71259-5,$217.64 ,$198.72 
PHYS,2415,(eBook) Mastering Physics with E-book Student Access Kit for Physics for ScientiGIANCOLI,,978-1-64363-046-5,$129.40 ,$0.00 
PHYS,2419,**PHYS 2419 VOUCHER (FALL 2019): GENERAL PHYSICS II WORKSHOPBYCHKOV,,,$27.50 ,$20.65 
PHYS,2620,MODERN PHYSICS,,1-118-06114-4,$161.78 ,$155.94 
PHYS,2620,(eBook) Modern Physics,,978-1-118-21009-3,$28.80 ,$0.00 
PHYS,3310,INTRODUCTION TO THERMAL PHYSICS,,978-0-201-38027-9,$73.32 ,$54.99 
,,Page 49 of 79,,,,
Dept,Course,Title,Author,New,Used,
PHYS,3430,INTRO TO ELECTRODYNAMICS,GRIFFITHS,$70.99 ,$56.80 ,
PHYS,3650,MODERN APPROACH TO QUANTUM MECHANICS,TOWNSEND,$125.00 ,$93.75 ,
PHYS,3650,(eBook) A Modern Approach to Quantum MechanicsEdition 2TOWNSEND,,$71.00 ,$0.00 ,
PHYS,7010,(eBook) Mechanics,LANDAU,$30.64 ,$0.00 ,
PHYS,7010,MECHANICS (VOL 1),LANDAU,$72.95 ,$54.71 ,
PHYS,7410,CLASSICAL ELECTRODYNAMICS,JACKSON,$116.47 ,$95.49 ,
PLAC,4010,STUCK IN PLACE,SHARKEY,$32.00 ,$24.00 ,
PLAC,5610,STUCK IN PLACE,SHARKEY,$32.00 ,$24.00 ,
PLAD,7090,METHODS & MODELS,MORTON,$36.99 ,$28.36 ,
PLAD,7090,NEWS THAT MATTERS UPDTD,IYENGAR,$26.00 ,$19.50 ,
PLAD,7090,NATURAL EXPERIMENTS IN THE SOCIAL SCIENCESDUNNING,,$39.99 ,$29.85 ,
PLAD,7090,ESSENTIALS OF POLITCAL ANALYSIS,POLLOCK,$75.00 ,$55.97 ,
PLAD,7090,(eBook) The Essentials of Political Analysis,POLLOCK,$35.00 ,$0.00 ,
PLAD,7090,STATA COMPANION TO POLITICAL ANALYSIS,POLLOCK,$64.00 ,$48.00 ,
PLAD,7100,INTERPRETING & USING REGRESSION,ACHEN,$22.00 ,$16.42 ,
PLAD,7100,INTRODUCTORY STATISTICS FOR BUS & ECON,WONNACOTT,$188.64 ,$160.34 ,
PLAD,7100,GENTLE INTRODUCTION TO STATA,ACOCK,$67.98 ,$65.64 ,
PLAD,7100,(eBook) Statistics As Principled Argument,ABELSON,$20.98 ,$0.00 ,
PLAD,7100,STATISTICS AS PRINCIPLED ARGUMENT,ABELSON,$38.90 ,$32.06 ,
PLAN,1010,**CITIES FOR A SMALL PLANET,ROGERS,$23.00 ,$11.45 ,
PLAN,1010,CITIES AS SUSTAINABLE ECOSYSTEMS,NEWMAN,$35.00 ,$26.12 ,
PLAN,1010,TACTICAL URBANISM,LYDON,$26.00 ,$12.45 ,
PLAN,1010,PLANNING IN THE USA,CULLINGWORTH,$96.95 ,$72.36 ,
PLAN,3060,LAND WE SHARE,FREYFOGLE,$37.50 ,$27.99 ,
PLAN,3060,PLANNING FOR WICKED PROBLEMS,JOURDAN,$64.95 ,$48.48 ,
PLAN,3060,(eBook) Planning for Wicked Problems,JOURDAN,$32.48 ,$0.00 ,
PLAN,3500,COLOR OF LAW,ROTHSTEIN,$17.95 ,$13.50 ,
PLAN,3500,CHOCOLATE CITIES,HUNTER,$29.95 ,$22.45 ,
PLAN,3500,HOW RACISM TAKES PLACE,LIPSITZ,$30.95 ,$23.10 ,
PLAN,3811,GENDER SPACE ARCHITECTURE,RENDELL,$84.95 ,$59.21 ,
PLAN,3870,ENVIRONMENTAL ECONOMICS: A SHORT INTRO,SMITH,$11.95 ,$8.97 ,
PLAN,3870,ENDANGERED ECONOMIES,HEAL,$35.00 ,$26.25 ,
PLAN,3870,SUSTAINABILITY EDGE,APTE,$33.95 ,$24.70 ,
PLAN,3870,(eBook) Endangered Economies,HEAL,$23.33 ,$0.00 ,
PLAN,3870,(eBook) The Sustainability Edge,APTE,$33.95 ,$0.00 ,
PLAN,5840,SAND COUNTY ALMANAC,LEOPOLD,$7.99 ,$6.07 ,
PLAN,5840,MOUNTAINS WITHOUT HANDRAILS,SAX,$20.95 ,$10.43 ,
PLAN,5840,ETHICAL LAND USE,BEATLEY,$31.00 ,$23.13 ,
PLAN,5840,DWELLERS IN THE LAND,SALE,$26.95 ,$16.09 ,
PLAN,5840,CHARACTER & ENVIRONMENT,SANDLER,$30.00 ,$22.39 ,
PLAN,5840,RESPECT FOR NATURE,TAYLOR,$35.00 ,$26.25 ,
PLAN,5840,WILD JUSTICE,BEKOFF,$17.00 ,$12.69 ,
PLAN,5840,(eBook) Respect for Nature,TAYLOR,$32.67 ,$0.00 ,
PLAN,5840,(eBook) Character and Environment,SANDLER,$19.99 ,$0.00 ,
PLAN,5840,ONE WORLD NOW,SINGER,$16.00 ,$7.96 ,
PLAN,5870,ENVIRONMENTAL ECONOMICS: A SHORT INTRO,SMITH,$11.95 ,$8.97 ,
PLAN,5870,ENDANGERED ECONOMIES,HEAL,$35.00 ,$26.25 ,
PLAN,5870,SUSTAINABILITY EDGE,APTE,$33.95 ,$24.70 ,
PLAN,5870,(eBook) Endangered Economies,HEAL,$23.33 ,$0.00 ,
PLAN,5870,(eBook) The Sustainability Edge,APTE,$33.95 ,$0.00 ,
PLAN,6050,LAND WE SHARE,FREYFOGLE,$37.50 ,$27.99 ,
PLAN,6050,PLANNING FOR WICKED PROBLEMS,JOURDAN,$64.95 ,$48.48 ,
PLAN,6050,(eBook) Planning for Wicked Problems,JOURDAN,$32.48 ,$0.00 ,
PLAN,6060,PLANNING WITH COMPLEXITY,INNES,$37.95 ,$26.95 ,
PLAN,6060,(eBook) Planning in the Face of Conflict,FORESTER,$18.48 ,$0.00 ,
,,Page 50 of 79,,,,
Dept,Course,Title,Author,New,Used,
PLAN,6060,PLANNING IN THE FACE OF CONFLICT,FORESTER,$37.95 ,$27.58 ,
PLAN,6070,READINGS IN PLANNING THEORY,FAINSTEIN,$43.46 ,$32.60 ,
PLAN,6070,(eBook) Readings in Planning Theory,FAINSTEIN,$49.99 ,$0.00 ,
PLAN,6500,COLOR OF LAW,ROTHSTEIN,$17.95 ,$13.50 ,
PLAN,6500,CHOCOLATE CITIES,HUNTER,$29.95 ,$22.45 ,
PLAN,6500,HOW RACISM TAKES PLACE,LIPSITZ,$30.95 ,$23.10 ,
PLAN,6811,GENDER SPACE ARCHITECTURE,RENDELL,$84.95 ,$59.21 ,
PLAN,8811,GENDER SPACE ARCHITECTURE,RENDELL,$84.95 ,$59.21 ,
PLAN,8840,SAND COUNTY ALMANAC,LEOPOLD,$7.99 ,$6.07 ,
PLAN,8840,MOUNTAINS WITHOUT HANDRAILS,SAX,$20.95 ,$10.43 ,
PLAN,8840,ETHICAL LAND USE,BEATLEY,$31.00 ,$23.13 ,
PLAN,8840,DWELLERS IN THE LAND,SALE,$26.95 ,$16.09 ,
PLAN,8840,CHARACTER & ENVIRONMENT,SANDLER,$30.00 ,$22.39 ,
PLAN,8840,RESPECT FOR NATURE,TAYLOR,$35.00 ,$26.25 ,
PLAN,8840,WILD JUSTICE,BEKOFF,$17.00 ,$12.69 ,
PLAN,8840,(eBook) Respect for Nature,TAYLOR,$32.67 ,$0.00 ,
PLAN,8840,(eBook) Character and Environment,SANDLER,$19.99 ,$0.00 ,
PLAN,8840,ONE WORLD NOW,SINGER,$16.00 ,$7.96 ,
PLAP,1010,**POCKET CONSTITUTION,MADISON,$1.50 ,$0.50 ,
PLAP,1010,AMERICAN DEMOCRACY IN PERIL,HUDSON,$45.00 ,$33.58 ,
PLAP,1010,TRUTH MATTERS,BARTLETT,$8.54 ,$4.46 ,
PLAP,1010,(eBook) American Democracy in Peril,HUDSON,$21.00 ,$0.00 ,
PLAP,1010,HOW DEMOCRACIES DIE,LEVITSKY,$15.00 ,$11.25 ,
PLAP,1010,ORIGINS OF THE AMERICAN CONSTITUTION,KAMMEN,$17.00 ,$8.45 ,
PLAP,1010,BY THE PEOPLE: BRIEF EDITION,MORONE,$74.95 ,$59.96 ,
PLAP,1010,LL: BY THE PEOPLE- BRIEF EDITION,MORONE,$56.99 ,$56.99 ,
PLAP,2250,FEDERALIST PAPERS (INTRO: KESLER ),HAMILTON,$7.95 ,$3.96 ,
PLAP,2250,DEMOCRACY IN AMERICA (TRANS: LAWRENCE ),TOCQUEVILLE,$22.99 ,$11.45 ,
PLAP,3270,POLITICS OF RESENTMENT,CRAMER,$30.00 ,$22.39 ,
PLAP,3270,NEW DIRECTIONS IN PUBLIC OPINION,BERINSKY,$59.95 ,$44.75 ,
PLAP,3310,AMERICAN PRESIDENCY,MILKIS,$76.00 ,$57.00 ,
PLAP,3310,EVOLVING PRESIDENCY,NELSON,$53.00 ,$39.75 ,
PLAP,3310,(eBook) The Evolving Presidency,NELSON,$24.50 ,$0.00 ,
PLAP,3310,*BUNDLE: AMERICAN/EVOLVING PRESIDENCY,NELSON/MILKIS,$104.00 ,$83.20 ,
PLAP,3350,AMERICAN CONGRESS,SMITH,$64.99 ,$49.25 ,
PLAP,3350,(eBook) The American Congress,SMITH,$48.53 ,$0.00 ,
PLAP,3810,**POCKET CONSTITUTION,MADISON,$1.50 ,$0.50 ,
PLAP,3810,CONSTITUTIONAL LAW AND POLITICS VOL 1,O'BRIEN,$105.33 ,$79.20 ,
PLAP,4180,CAMPAIGNING FOR HEARTS & MINDS,BRADER,$32.00 ,$23.88 ,
PLAP,4180,IN DEFENSE OF NEGATIVITY,GEER,$31.00 ,$23.25 ,
PLAP,4180,CAMPAIGN ADVERTISING & AMERICAN DEMOCRACYFRANZ,,$30.95 ,$15.40 ,
PLAP,4180,POLITICAL ADVERTISING IN THE UNITED STATES,FOWLER,$41.95 ,$32.81 ,
PLAP,4180,AIR WARS,WEST,$49.00 ,$36.57 ,
PLAP,4180,(eBook) Air Wars,WEST,$22.75 ,$0.00 ,
PLAP,4450,DYNAMIC DOMINION REV 2ND,ATKINSON,$53.00 ,$39.55 ,
PLAP,4450,VIRGINIA IN THE VANGUARD,ATKINSON,$65.00 ,$48.51 ,
PLAP,4500,LEND ME YOUR EARS UPDTD & EXPD,SAFIRE,$45.00 ,$22.37 ,
PLAP,4500,POLITICAL SPEECHWRITER'S COMPANION,LEHRMAN,$53.00 ,$39.75 ,
PLAP,4500,"SPEAK LIKE CHURCHILL, STAND LIKE LINCOLN",HUMES,$16.00 ,$12.00 ,
PLAP,4500,**HOW TO BECOME A FEARLESS SPEAKER,HBR,$24.94 ,$0.00 ,
PLAP,4500,BARTLETT'S FAMILIAR QUOTATIONS,O'BRIEN,$50.00 ,$37.50 ,
PLAP,4500,(eBook) The Political Speechwriter's Companion,LEHRMAN,$24.50 ,$0.00 ,
PLAP,4920,JUDICIAL PROCESS,ABRAHAM,$100.95 ,$75.34 ,
PLAP,4920,JUDGES ON JUDGING,O'BRIEN,$57.00 ,$42.54 ,
PLAP,4920,STORM CENTER,O'BRIEN,$39.33 ,$28.80 ,
,,Page 51 of 79,,,,
Dept,Course,Title,Author,New,Used,
PLAP,4920,(eBook) Judges on Judging,O'BRIEN,$26.83 ,$0.00 ,
PLAP,4920,**NATURE OF THE JUDICIAL PROCESS,CARDOZO,$16.99 ,$11.85 ,
PLCP,1010,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
PLCP,3120,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
PLCP,3610,CHINA'S RISE IN HISTORICAL PERSPECTIVE,WOMACK,$39.00 ,$30.60 ,
PLCP,3610,PARTY AND STATE IN POST-MAO CHINA,WRIGHT,$22.95 ,$17.73 ,
PLCP,3610,RED CHINA'S GREEN REVOLUTION,EISENMAN,$35.00 ,$26.25 ,
PLCP,3630,INDIA TODAY,CORBRIDGE,$41.50 ,$29.82 ,
PLCP,3630,WARRIOR STATE,PAUL,$18.95 ,$9.43 ,
PLCP,3630,WHEN CRIME PAYS,VAISHNAV,$40.00 ,$30.00 ,
PLCP,3630,PAKISTAN UNDER SIEGE,AFZAL,$36.99 ,$27.75 ,
PLCP,4130,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
